Ano;Mês;data;Distrito;Concelho;Freguesia;Inclui Mobilidade Elétrica;CPEs com DCs Recolhidos (#);CodDistritoConcelhoFreguesia
2024;3;2024-03;Porto;Porto;União das freguesias de Lordelo do Ouro e Massarelos;Sim;8;131218
2024;3;2024-03;Santarém;Alcanena;União das freguesias de Malhou, Louriceira e Espinheiro;Não;1106;140212
2024;3;2024-03;Santarém;Cartaxo;Vale da Pedra;Não;675;140608
2024;3;2024-03;Santarém;Santarém;Abitureiras;Sim;1;141601
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Senharei;Não;156;160144
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Vale;Não;142;160149
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;União das freguesias de Vilela, São Cosme e São Damião e Sá;Não;361;160164
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Fontão;Não;553;160721
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Cabração e Moreira do Lima;Não;551;160757
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Castelo do Neiva;Não;1753;160910
2024;3;2024-03;Viana do Castelo;Viana do Castelo;São Romão de Neiva;Sim;1;160923
2024;3;2024-03;Vila Real;Chaves;Curalha;Não;242;170310
2024;3;2024-03;Vila Real;Chaves;Vila Verde da Raia;Não;444;170343
2024;3;2024-03;Vila Real;Chaves;Santa Maria Maior;Sim;3;170350
2024;3;2024-03;Vila Real;Montalegre;Gralhas;Não;66;170612
2024;3;2024-03;Vila Real;Santa Marta de Penaguião;Alvações do Corgo;Não;235;171101
2024;3;2024-03;Vila Real;Valpaços;Fornos do Pinhal;Não;128;171211
2024;3;2024-03;Vila Real;Vila Real;Lordelo;Não;845;171414
2024;3;2024-03;Viseu;Cinfães;União das freguesias de Alhões, Bustelo, Gralheira e Ramires;Não;436;180418
2024;3;2024-03;Viseu;Moimenta da Beira;União das freguesias de Paradinha e Nagosa;Não;173;180721
2024;3;2024-03;Viseu;Oliveira de Frades;Arcozelo das Maias;Não;717;181002
2024;3;2024-03;Viseu;Oliveira de Frades;São João da Serra;Não;240;181008
2024;3;2024-03;Viseu;Santa Comba Dão;Pinheiro de Ázere;Não;514;181403
2024;3;2024-03;Viseu;Sernancelhe;Cunha;Não;109;181804
2024;3;2024-03;Viseu;Viseu;Povolide;Não;969;182320
2024;4;2024-04;Aveiro;Águeda;União das freguesias de Águeda e Borralha;Sim;2;010121
2024;4;2024-04;Aveiro;Anadia;São Lourenço do Bairro;Não;469;010310
2024;4;2024-04;Aveiro;Aveiro;União das freguesias de Glória e Vera Cruz;Não;14748;010517
2024;4;2024-04;Aveiro;Oliveira de Azeméis;Vila de Cucujães;Não;3816;011319
2024;4;2024-04;Braga;Barcelos;União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;Não;6;0302FG
2024;4;2024-04;Braga;Braga;Figueiredo;Não;308;030315
2024;4;2024-04;Braga;Braga;Pedralva;Não;390;030334
2024;4;2024-04;Braga;Braga;Priscos;Sim;2;030336
2024;4;2024-04;Braga;Fafe;Regadas;Não;408;030723
2024;4;2024-04;Braga;Fafe;Ribeiros;Não;24;030725
2024;4;2024-04;Braga;Fafe;Arões (São Romão);Não;1429;030730
2024;4;2024-04;Braga;Guimarães;Gondar;Não;1040;030821
2024;4;2024-04;Braga;Vila Verde;União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);Não;200;031362
2024;4;2024-04;Bragança;Bragança;Zoio;Não;90;040249
2024;4;2024-04;Bragança;Bragança;União das freguesias de Rebordainhos e Pombares;Não;65;040254
2024;4;2024-04;Bragança;Carrazeda de Ansiães;Pombal;Não;243;040314
2024;4;2024-04;Bragança;Mirandela;Suçães;Não;364;040729
2024;4;2024-04;Castelo Branco;Covilhã;União das freguesias de Peso e Vales do Rio;Não;890;050336
2024;4;2024-04;Castelo Branco;Fundão;Orca;Não;745;050420
2024;4;2024-04;Castelo Branco;Idanha-a-Nova;União das freguesias de Zebreira e Segura;Não;1053;050521
2024;4;2024-04;Coimbra;Miranda do Corvo;Vila Nova;Não;414;060905
2024;4;2024-04;Coimbra;Soure;União das freguesias de Gesteira e Brunhós;Não;392;061514
2024;4;2024-04;Évora;Évora;Nossa Senhora da Graça do Divor;Não;64;070502
2024;4;2024-04;Faro;Albufeira;Albufeira e Olhos de Água;Não;34177;080106
2024;4;2024-04;Faro;Alcoutim;União das freguesias de Alcoutim e Pereiro;Sim;1;080206
2024;4;2024-04;Faro;Lagos;São Gonçalo de Lagos;Não;20116;080708
2024;4;2024-04;Faro;Loulé;Quarteira;Não;22526;080805
2024;4;2024-04;Faro;Olhão;União das freguesias de Moncarapacho e Fuseta;Não;3357;081006
2024;4;2024-04;Guarda;Celorico da Beira;União das freguesias de Rapa e Cadafaz;Não;232;090326
2024;4;2024-04;Guarda;Fornos de Algodres;Fornos de Algodres;Sim;1;090505
2024;4;2024-04;Guarda;Guarda;Alvendre;Não;153;090705
2024;4;2024-04;Guarda;Sabugal;Nave;Não;216;091120
2024;4;2024-04;Guarda;Seia;Paranhos;Não;417;091208
2024;4;2024-04;Leiria;Caldas da Rainha;União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;Sim;2;100618
2024;4;2024-04;Lisboa;Lisboa;São Vicente;Sim;5;110667
2024;4;2024-04;Lisboa;Amadora;Venteira;Sim;4;111517
2024;4;2024-04;Portalegre;Alter do Chão;Seda;Não;288;120103
2024;4;2024-04;Portalegre;Avis;Avis;Não;1015;120303
2024;4;2024-04;Portalegre;Campo Maior;Nossa Senhora da Expectação;Não;2119;120401
2024;4;2024-04;Portalegre;Ponte de Sôr;União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;Sim;1;121308
2024;4;2024-04;Porto;Amarante;Gouveia (São Simão);Não;16;130134
2024;4;2024-04;Porto;Amarante;Vila Meã;Sim;1;130147
2024;4;2024-04;Porto;Felgueiras;União das freguesias de Macieira da Lixa e Caramos;Não;488;130334
2024;4;2024-04;Porto;Felgueiras;União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure;Não;7973;130335
2024;4;2024-04;Porto;Lousada;Nevogilde;Não;874;130515
2024;4;2024-04;Porto;Penafiel;Irivo;Não;443;131115
2024;4;2024-04;Porto;Valongo;Ermesinde;Sim;3;131503
2024;4;2024-04;Porto;Vila do Conde;Modivas;Não;800;131617
2024;4;2024-04;Santarém;Alcanena;União das freguesias de Malhou, Louriceira e Espinheiro;Não;1108;140212
2024;4;2024-04;Santarém;Ferreira do Zêzere;Beco;Não;677;141103
2024;4;2024-04;Santarém;Mação;Amêndoa;Não;296;141302
2024;4;2024-04;Santarém;Mação;União das freguesias de Mação, Penhascoso e Aboboreira;Sim;1;141309
2024;4;2024-04;Santarém;Rio Maior;União das freguesias de Azambujeira e Malaqueijo;Não;130;141415
2024;4;2024-04;Santarém;Santarém;União das freguesias de Azoia de Cima e Tremês;Não;711;141630
2024;4;2024-04;Santarém;Tomar;Olalhas;Não;1034;141808
2024;4;2024-04;Setúbal;Alcácer do Sal;União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;Sim;2;150107
2024;4;2024-04;Viana do Castelo;Caminha;União das freguesias de Gondar e Orbacém;Não;230;160223
2024;4;2024-04;Viana do Castelo;Caminha;União das freguesias de Moledo e Cristelo;Não;2015;160224
2024;4;2024-04;Viana do Castelo;Melgaço;Penso;Não;77;160313
2024;4;2024-04;Viana do Castelo;Melgaço;São Paio;Não;379;160317
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Travassô e Óis da Ribeira;Não;815;010125
2024;1;2024-01;Aveiro;Anadia;União das freguesias de Arcos e Mogofores;Sim;1;010317
2024;1;2024-01;Aveiro;Santa Maria da Feira;Escapães;Não;1229;010904
2024;1;2024-01;Aveiro;Sever do Vouga;Sever do Vouga;Não;1619;011706
2024;1;2024-01;Beja;Ferreira do Alentejo;União das freguesias de Ferreira do Alentejo e Canhestros;Não;2915;020808
2024;1;2024-01;Braga;Barcelos;Aborim;Não;231;030202
2024;1;2024-01;Braga;Barcelos;Barqueiros;Não;393;030215
2024;1;2024-01;Braga;Esposende;União das freguesias de Palmeira de Faro e Curvos;Não;1517;030620
2024;1;2024-01;Braga;Fafe;Fafe;Sim;2;030709
2024;1;2024-01;Braga;Fafe;Silvares (São Martinho);Não;364;030729
2024;1;2024-01;Braga;Guimarães;Barco;Não;623;030806
2024;1;2024-01;Braga;Póvoa de Lanhoso;Póvoa de Lanhoso (Nossa Senhora do Amparo);Não;2807;030919
2024;1;2024-01;Braga;Vieira do Minho;Vieira do Minho;Sim;2;031120
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Macedo de Cavaleiros;Não;4290;040520
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Salselas;Não;49;040526
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Vilarinho de Agrochão;Não;4;040536
2024;1;2024-01;Bragança;Macedo de Cavaleiros;União das freguesias de Talhinhas e Bagueixe;Não;12;040544
2024;1;2024-01;Bragança;Mirandela;Carvalhais;Não;682;040711
2024;1;2024-01;Bragança;Mogadouro;Brunhoso;Não;5;040804
2024;1;2024-01;Bragança;Mogadouro;Travanca;Não;101;040820
2024;1;2024-01;Bragança;Torre de Moncorvo;Carviçais;Não;443;040905
2024;1;2024-01;Bragança;Vinhais;União das freguesias de Vilar de Lomba e São Jomil;Não;106;041243
2024;1;2024-01;Castelo Branco;Castelo Branco;Tinalhas;Não;123;050225
2024;1;2024-01;Coimbra;Miranda do Corvo;Lamas;Não;143;060901
2024;1;2024-01;Coimbra;Montemor-o-Velho;Liceia;Não;189;061005
2024;1;2024-01;Évora;Évora;União das freguesias de Malagueira e Horta das Figueiras;Sim;5;070524
2024;1;2024-01;Évora;Montemor-o-Novo;São Cristóvão;Não;412;070606
2024;1;2024-01;Évora;Redondo;Montoito;Não;891;071001
2024;1;2024-01;Faro;Aljezur;Rogil;Não;494;080304
2024;1;2024-01;Faro;Loulé;Ameixial;Não;207;080803
2024;1;2024-01;Faro;Portimão;Portimão;Não;35655;081103
2024;1;2024-01;Guarda;Aguiar da Beira;Carapito;Não;314;090102
2024;1;2024-01;Guarda;Almeida;União das freguesias de Miuzela e Porto de Ovelha;Não;536;090236
2024;1;2024-01;Guarda;Guarda;Vela;Não;245;090748
2024;1;2024-01;Guarda;Sabugal;União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;Não;154;091143
2024;1;2024-01;Leiria;Batalha;Batalha;Sim;2;100401
2024;1;2024-01;Leiria;Batalha;Reguengo do Fetal;Sim;1;100402
2024;1;2024-01;Leiria;Peniche;Serra d'El-Rei;Sim;1;101405
2024;1;2024-01;Lisboa;Lisboa;São Domingos de Benfica;Não;15524;110639
2024;1;2024-01;Lisboa;Lisboa;Avenidas Novas;Não;17161;110657
2024;1;2024-01;Lisboa;Loures;Lousa;Não;1380;110708
2024;1;2024-01;Lisboa;Mafra;Mafra;Não;9044;110909
2024;1;2024-01;Lisboa;Mafra;União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;Sim;8;110922
2024;1;2024-01;Lisboa;Amadora;Encosta do Sol;Não;8114;111514
2024;1;2024-01;Portalegre;Monforte;Vaiamonte;Não;438;121104
2024;1;2024-01;Portalegre;Portalegre;União das freguesias de Ribeira de Nisa e Carreiras;Não;887;121413
2024;1;2024-01;Porto;Amarante;Lufrei;Não;800;130121
2024;1;2024-01;Porto;Felgueiras;Regilde;Não;100;130318
2024;1;2024-01;Porto;Paços de Ferreira;Raimonda;Não;629;130914
2024;1;2024-01;Porto;Porto;Campanhã;Sim;3;131203
2024;1;2024-01;Porto;Vila do Conde;Azurara;Não;1104;131604
2024;1;2024-01;Porto;Vila do Conde;União das freguesias de Fornelo e Vairão;Não;225;131632
2024;1;2024-01;Santarém;Tomar;União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;Sim;16;141821
2024;1;2024-01;Santarém;Torres Novas;União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;Não;4425;141921
2024;1;2024-01;Santarém;Vila Nova da Barquinha;Atalaia;Não;907;142001
2024;1;2024-01;Santarém;Vila Nova da Barquinha;Vila Nova da Barquinha;Não;1971;142006
2024;1;2024-01;Setúbal;Grândola;Azinheira dos Barros e São Mamede do Sádão;Não;342;150501
2024;1;2024-01;Setúbal;Montijo;União das freguesias de Pegões;Não;2032;150711
2024;1;2024-01;Setúbal;Santiago do Cacém;Cercal;Sim;1;150903
2024;1;2024-01;Setúbal;Seixal;União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;Sim;7;151007
2024;1;2024-01;Viana do Castelo;Arcos de Valdevez;Gondoriz;Não;513;160115
2024;1;2024-01;Viana do Castelo;Arcos de Valdevez;União das freguesias de Souto e Tabaçô;Não;417;160162
2024;1;2024-01;Viana do Castelo;Caminha;Vile;Não;130;160220
2024;1;2024-01;Viana do Castelo;Melgaço;Cristoval;Não;351;160305
2024;1;2024-01;Viana do Castelo;Ponte de Lima;Gemieira;Não;284;160727
2024;1;2024-01;Viana do Castelo;Viana do Castelo;Perre;Não;1232;160926
2024;1;2024-01;Vila Real;Chaves;Ervededo;Não;384;170312
2024;1;2024-01;Vila Real;Chaves;Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);Não;1294;170361
2024;1;2024-01;Vila Real;Valpaços;Santiago da Ribeira de Alhariz;Não;132;171221
2024;1;2024-01;Vila Real;Valpaços;Sonim e Barreiros;Não;200;171234
2024;1;2024-01;Viseu;Mangualde;Fornos de Maceira Dão;Não;852;180607
2024;1;2024-01;Viseu;Mangualde;Quintela de Azurara;Não;300;180614
2024;1;2024-01;Viseu;Moimenta da Beira;Vila da Rua;Não;155;180716
2024;1;2024-01;Viseu;Resende;Barrô;Não;298;181302
2024;1;2024-01;Viseu;Resende;Resende;Não;1526;181311
2024;1;2024-01;Viseu;São Pedro do Sul;Pinho;Não;427;181609
2024;1;2024-01;Viseu;Tabuaço;Arcos;Não;181;181902
2024;1;2024-01;Viseu;Tarouca;São João de Tarouca;Não;456;182006
2024;1;2024-01;Viseu;Tarouca;Várzea da Serra;Não;455;182009
2024;1;2024-01;Viseu;Tarouca;União das freguesias de Gouviães e Ucanha;Não;338;182011
2024;1;2024-01;Viseu;Viseu;Mundão;Não;1162;182318
2024;2;2024-02;Aveiro;Espinho;Espinho;Não;7223;010702
2024;1;2024-01;Aveiro;Aveiro;União das freguesias de Glória e Vera Cruz;Sim;10;010517
2024;1;2024-01;Aveiro;Santa Maria da Feira;Lourosa;Não;2477;010913
2024;1;2024-01;Aveiro;Santa Maria da Feira;Nogueira da Regedoura;Não;1084;010917
2024;1;2024-01;Aveiro;Santa Maria da Feira;São João de Ver;Não;1960;010926
2024;1;2024-01;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;Sim;3;010934
2024;1;2024-01;Aveiro;Murtosa;Murtosa;Não;2217;011203
2024;1;2024-01;Beja;Barrancos;Barrancos;Não;946;020401
2024;1;2024-01;Beja;Cuba;Cuba;Sim;1;020701
2024;1;2024-01;Braga;Amares;Fiscal;Não;386;030111
2024;1;2024-01;Braga;Guimarães;Ronfe;Não;975;030840
2024;1;2024-01;Braga;Vila Verde;Gême;Não;204;031317
2024;1;2024-01;Bragança;Alfândega da Fé;União das freguesias de Gebelim e Soeima;Não;202;040124
2024;1;2024-01;Bragança;Bragança;Sendas;Não;14;040246
2024;1;2024-01;Bragança;Miranda do Douro;Genísio;Não;181;040605
2024;1;2024-01;Bragança;Mogadouro;União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei;Não;2644;040830
2024;1;2024-01;Bragança;Vila Flor;Sampaio;Não;95;041011
2024;1;2024-01;Castelo Branco;Fundão;Alcongosta;Não;362;050403
2024;1;2024-01;Castelo Branco;Fundão;Lavacolhos;Não;217;050419
2024;1;2024-01;Castelo Branco;Sertã;Troviscal;Não;370;050913
2024;1;2024-01;Coimbra;Arganil;União das freguesias de Côja e Barril de Alva;Não;304;060121
2024;1;2024-01;Coimbra;Cantanhede;Febres;Não;2237;060207
2024;1;2024-01;Coimbra;Góis;Vila Nova do Ceira;Não;432;060605
2024;1;2024-01;Coimbra;Oliveira do Hospital;Seixo da Beira;Não;315;061118
2024;1;2024-01;Coimbra;Penacova;Penacova;Não;1503;061307
2024;1;2024-01;Coimbra;Soure;Tapéus;Não;87;061510
2024;1;2024-01;Évora;Estremoz;União das freguesias de São Bento do Cortiço e Santo Estêvão;Não;379;070415
2024;1;2024-01;Évora;Évora;União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);Não;2162;070523
2024;1;2024-01;Évora;Montemor-o-Novo;Ciborro;Não;427;070607
2024;1;2024-01;Évora;Portel;Santana;Não;265;070906
2024;1;2024-01;Faro;Lagoa;União das freguesias de Estômbar e Parchal;Não;4646;080607
2024;1;2024-01;Guarda;Fornos de Algodres;Algodres;Não;290;090501
2024;1;2024-01;Guarda;Guarda;União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;Não;129;090763
2024;1;2024-01;Guarda;Mêda;Coriscada;Não;264;090905
2024;1;2024-01;Guarda;Trancoso;União das freguesias de Vale do Seixo e Vila Garcia;Não;224;091333
2024;1;2024-01;Leiria;Alcobaça;Maiorga;Não;938;100109
2024;1;2024-01;Leiria;Batalha;São Mamede;Sim;1;100403
2024;1;2024-01;Lisboa;Alenquer;União das freguesias de Ribafria e Pereiro de Palhacana;Não;794;110121
2024;1;2024-01;Lisboa;Lisboa;Estrela;Não;11296;110660
2024;1;2024-01;Lisboa;Loures;Fanhões;Sim;1;110705
2024;1;2024-01;Lisboa;Mafra;Milharado;Não;1273;110911
2024;1;2024-01;Lisboa;Vila Franca de Xira;União das freguesias de Póvoa de Santa Iria e Forte da Casa;Não;10846;111415
2024;1;2024-01;Portalegre;Arronches;Esperança;Não;234;120202
2024;1;2024-01;Portalegre;Gavião;Margem;Não;543;120905
2024;1;2024-01;Portalegre;Nisa;Alpalhão;Não;288;121201
2024;1;2024-01;Porto;Lousada;Lodares;Não;899;130510
2024;1;2024-01;Porto;Marco de Canaveses;Sobretâmega;Não;461;130723
2024;1;2024-01;Porto;Paços de Ferreira;Seroa;Não;680;130916
2024;1;2024-01;Porto;Paredes;Vilela;Não;1454;131024
2024;1;2024-01;Porto;Penafiel;Rio de Moinhos;Não;964;131129
2024;1;2024-01;Porto;Penafiel;Termas de São Vicente;Não;1071;131143
2024;1;2024-01;Santarém;Abrantes;Mouriscas;Não;566;140106
2024;1;2024-01;Santarém;Benavente;Santo Estêvão;Sim;4;140503
2024;1;2024-01;Santarém;Rio Maior;União das freguesias de Marmeleira e Assentiz;Sim;1;141416
2024;1;2024-01;Setúbal;Setúbal;Gâmbia-Pontes-Alto da Guerra;Sim;1;151207
2024;1;2024-01;Viana do Castelo;Caminha;Vila Praia de Âncora;Não;3495;160217
2024;1;2024-01;Viana do Castelo;Monção;Moreira;Não;363;160418
2024;1;2024-01;Viana do Castelo;Viana do Castelo;Montaria;Não;180;160920
2024;1;2024-01;Vila Real;Chaves;São Vicente;Não;78;170334
2024;1;2024-01;Vila Real;Montalegre;Ferral;Não;17;170609
2024;1;2024-01;Vila Real;Montalegre;União das freguesias de Paradela, Contim e Fiães;Não;5;170639
2024;1;2024-01;Vila Real;Valpaços;Lebução, Fiães e Nozelos;Não;394;171233
2024;1;2024-01;Viseu;Castro Daire;Almofala;Não;238;180301
2024;1;2024-01;Viseu;Moimenta da Beira;Arcozelos;Não;437;180703
2024;1;2024-01;Viseu;Penalva do Castelo;Sezures;Não;524;181111
2024;1;2024-01;Viseu;Resende;São Martinho de Mouros;Não;441;181314
2024;1;2024-01;Viseu;Santa Comba Dão;União das freguesias de Treixedo e Nagozela;Não;694;181412
2024;2;2024-02;Aveiro;Aveiro;São Jacinto;Não;615;010511
2024;2;2024-02;Aveiro;Oliveira de Azeméis;São Martinho da Gândara;Não;165;011315
2024;2;2024-02;Beja;Moura;Póvoa de São Miguel;Não;631;021002
2024;2;2024-02;Braga;Barcelos;União das freguesias de Quintiães e Aguiar;Não;193;0302FC
2024;2;2024-02;Braga;Barcelos;União das freguesias de Silveiros e Rio Covo (Santa Eulália);Não;135;0302FE
2024;2;2024-02;Braga;Braga;Lamas;Não;263;030322
2024;2;2024-02;Braga;Esposende;Antas;Não;1266;030601
2024;2;2024-02;Braga;Esposende;União das freguesias de Fonte Boa e Rio Tinto;Não;781;030619
2024;2;2024-02;Braga;Fafe;Estorãos;Não;116;030708
2024;2;2024-02;Braga;Fafe;Paços;Não;73;030719
2024;2;2024-02;Braga;Fafe;São Gens;Não;80;030728
2024;2;2024-02;Braga;Guimarães;Ronfe;Não;990;030840
2024;2;2024-02;Braga;Guimarães;União das freguesias de Sande Vila Nova e Sande São Clemente;Não;1277;030887
2024;2;2024-02;Braga;Póvoa de Lanhoso;Garfe;Não;337;030913
2024;2;2024-02;Braga;Vieira do Minho;Parada de Bouro;Não;10;031111
2024;2;2024-02;Braga;Vila Nova de Famalicão;Lousado;Sim;1;031224
2024;2;2024-02;Braga;Vila Verde;Valdreu;Não;185;031355
2024;2;2024-02;Bragança;Carrazeda de Ansiães;Marzagão;Não;191;040309
2024;2;2024-02;Bragança;Mirandela;Múrias;Não;158;040722
2024;2;2024-02;Bragança;Mogadouro;Peredo da Bemposta;Não;129;040813
2024;2;2024-02;Bragança;Vila Flor;Benlhevai;Não;156;041002
2024;2;2024-02;Bragança;Vinhais;União das freguesias de Travanca e Santa Cruz;Não;24;041242
2024;2;2024-02;Castelo Branco;Covilhã;Sobral de São Miguel;Não;171;050322
2024;2;2024-02;Castelo Branco;Sertã;Carvalhal;Não;256;050902
2024;2;2024-02;Coimbra;Coimbra;Santo António dos Olivais;Sim;9;060318
2024;2;2024-02;Coimbra;Condeixa-a-Nova;Furadouro;Não;153;060407
2024;2;2024-02;Coimbra;Lousã;União das freguesias de Foz de Arouce e Casal de Ermio;Não;720;060707
2024;2;2024-02;Coimbra;Lousã;União das freguesias de Lousã e Vilarinho;Sim;3;060708
2024;2;2024-02;Coimbra;Tábua;União das freguesias de Pinheiro de Coja e Meda de Mouros;Não;60;061619
2024;2;2024-02;Évora;Évora;Torre de Coelheiros;Não;18;070513
2024;2;2024-02;Faro;Aljezur;Rogil;Não;506;080304
2024;2;2024-02;Faro;Loulé;Almancil;Sim;8;080801
2024;2;2024-02;Guarda;Figueira de Castelo Rodrigo;Mata de Lobos;Não;311;090410
2024;2;2024-02;Guarda;Gouveia;Vila Cortês da Serra;Não;185;090619
2024;2;2024-02;Guarda;Guarda;Ramela;Não;18;090734
2024;2;2024-02;Guarda;Guarda;Jarmelo São Pedro;Não;258;090760
2024;2;2024-02;Guarda;Sabugal;Águas Belas;Não;165;091101
2024;2;2024-02;Guarda;Sabugal;Cerdeira;Não;67;091113
2024;2;2024-02;Guarda;Trancoso;União das freguesias de Vale do Seixo e Vila Garcia;Não;227;091333
2024;2;2024-02;Guarda;Vila Nova de Foz Côa;Touça;Não;46;091416
2024;2;2024-02;Leiria;Alcobaça;Turquel;Não;1144;100114
2024;2;2024-02;Leiria;Alcobaça;União das freguesias de Alcobaça e Vestiaria;Sim;2;100121
2024;2;2024-02;Leiria;Caldas da Rainha;Nadadouro;Não;1284;100608
2024;2;2024-02;Leiria;Figueiró dos Vinhos;Campelo;Não;325;100803
2024;2;2024-02;Leiria;Leiria;Arrabal;Não;1270;100902
2024;2;2024-02;Leiria;Pombal;Redinha;Não;568;101510
2024;2;2024-02;Lisboa;Cadaval;União das freguesias de Painho e Figueiros;Não;1177;110413
2024;2;2024-02;Lisboa;Loures;Loures;Não;13949;110707
2024;2;2024-02;Lisboa;Torres Vedras;União das freguesias de Carvoeira e Carmões;Sim;1;111323
2024;2;2024-02;Lisboa;Amadora;Alfragide;Não;7508;111512
2024;2;2024-02;Lisboa;Amadora;Falagueira-Venda Nova;Não;6200;111515
2024;2;2024-02;Portalegre;Fronteira;Fronteira;Não;1215;120802
2024;2;2024-02;Portalegre;Marvão;Beirã;Não;186;121001
2024;2;2024-02;Portalegre;Marvão;Santa Maria de Marvão;Não;364;121002
2024;2;2024-02;Portalegre;Portalegre;Alegrete;Não;909;121402
2024;2;2024-02;Portalegre;Portalegre;União das freguesias de Reguengo e São Julião;Não;578;121412
2024;2;2024-02;Porto;Vila do Conde;União das freguesias de Retorta e Tougues;Não;893;131634
2024;2;2024-02;Porto;Vila Nova de Gaia;União das freguesias de Pedroso e Seixezelo;Não;5023;131728
2024;2;2024-02;Porto;Vila Nova de Gaia;União das freguesias de Santa Marinha e São Pedro da Afurada;Não;19305;131730
2024;2;2024-02;Santarém;Abrantes;Bemposta;Não;720;140104
2024;2;2024-02;Santarém;Abrantes;União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;Não;9396;140120
2024;2;2024-02;Santarém;Constância;Montalvo;Não;698;140802
2024;2;2024-02;Setúbal;Alcácer do Sal;Comporta;Não;1122;150106
2024;2;2024-02;Setúbal;Moita;Moita;Sim;2;150603
2024;2;2024-02;Setúbal;Santiago do Cacém;Santo André;Sim;2;150907
2024;2;2024-02;Viana do Castelo;Arcos de Valdevez;Sabadim;Não;259;160133
2024;2;2024-02;Viana do Castelo;Arcos de Valdevez;União das freguesias de Eiras e Mei;Não;240;160155
2024;2;2024-02;Viana do Castelo;Arcos de Valdevez;União das freguesias de Vilela, São Cosme e São Damião e Sá;Não;356;160164
2024;2;2024-02;Viana do Castelo;Valença;União das freguesias de São Julião e Silva;Não;173;160819
2024;2;2024-02;Viana do Castelo;Viana do Castelo;União das freguesias de Subportela, Deocriste e Portela Susã;Sim;2;160946
2024;2;2024-02;Vila Real;Chaves;Vilela do Tâmega;Não;118;170349
2024;2;2024-02;Vila Real;Chaves;União das freguesias de Loivos e Póvoa de Agrações;Não;536;170357
2024;2;2024-02;Vila Real;Montalegre;Ferral;Não;119;170609
2024;2;2024-02;Vila Real;Sabrosa;União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;Não;331;171016
2024;2;2024-02;Vila Real;Valpaços;Canaveses;Não;131;171206
2024;2;2024-02;Viseu;Cinfães;Moimenta;Não;183;180408
2024;2;2024-02;Viseu;Mangualde;Espinho;Não;688;180606
2024;2;2024-02;Viseu;Sernancelhe;Faia;Não;58;181806
2024;2;2024-02;Viseu;Tarouca;União das freguesias de Tarouca e Dálvares;Sim;1;182013
2024;2;2024-02;Viseu;Tondela;União das freguesias de São João do Monte e Mosteirinho;Não;132;182130
2024;2;2024-02;Viseu;Vouzela;Ventosa;Não;165;182411
2024;3;2024-03;Aveiro;Albergaria-a-Velha;Alquerubim;Não;865;010202
2024;3;2024-03;Aveiro;Arouca;Moldes;Não;258;010414
2024;3;2024-03;Aveiro;Santa Maria da Feira;Arrifana;Não;2974;010902
2024;3;2024-03;Aveiro;Oliveira de Azeméis;União das freguesias de Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail;Não;10062;011321
2024;3;2024-03;Aveiro;Oliveira do Bairro;Oliveira do Bairro;Sim;1;011404
2024;3;2024-03;Beja;Mértola;Mértola;Não;2263;020904
2024;3;2024-03;Braga;Barcelos;União das freguesias de Durrães e Tregosa;Não;695;030298
2024;3;2024-03;Braga;Guimarães;União das freguesias de Sande Vila Nova e Sande São Clemente;Não;1353;030887
2024;3;2024-03;Braga;Vila Verde;Freiriz;Não;352;031316
2024;3;2024-03;Bragança;Alfândega da Fé;União das freguesias de Eucisia, Gouveia e Valverde;Não;301;040122
2024;3;2024-03;Bragança;Macedo de Cavaleiros;União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco;Não;122;040542
