Ano;Mês;data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia;Contrato Ativo
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Associação de freguesias do Vale do Neiva;SIM;658;16;1607;160754;SIM
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Navió e Vitorino dos Piães;SIM;857;16;1607;160760;SIM
2024;3;2024-03;Viana do Castelo;Valença;Boivão;NÃO;8;16;1608;160802;SIM
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Areosa;SIM;2664;16;1609;160905;SIM
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Vila Franca;NÃO;266;16;1609;160935;SIM
2024;3;2024-03;Viana do Castelo;Vila Nova de Cerveira;Loivo;NÃO;43;16;1610;161007;SIM
2024;3;2024-03;Vila Real;Alijó;Sanfins do Douro;NÃO;739;17;1701;170112;SIM
2024;3;2024-03;Vila Real;Chaves;Vilar de Nantes;NÃO;54;17;1703;170344;SIM
2024;3;2024-03;Vila Real;Mondim de Basto;Vilar de Ferreiros;NÃO;56;17;1705;170508;SIM
2024;3;2024-03;Vila Real;Valpaços;São Pedro de Veiga de Lila;NÃO;149;17;1712;171223;SIM
2024;3;2024-03;Vila Real;Vila Pouca de Aguiar;Sabroso de Aguiar;SIM;145;17;1713;171317;SIM
2024;3;2024-03;Viseu;Moimenta da Beira;Sever;SIM;311;18;1807;180719;SIM
2024;3;2024-03;Viseu;Oliveira de Frades;Pinheiro;NÃO;76;18;1810;181005;SIM
2024;3;2024-03;Viseu;Sátão;São Miguel de Vila Boa;SIM;465;18;1817;181709;SIM
2024;3;2024-03;Viseu;Tabuaço;Adorigo;SIM;235;18;1819;181901;SIM
2024;3;2024-03;Viseu;Tabuaço;Arcos;NÃO;3;18;1819;181902;SIM
2024;3;2024-03;Viseu;Viseu;Calde;NÃO;238;18;1823;182305;SIM
2024;3;2024-03;Viseu;Viseu;Cavernães;SIM;622;18;1823;182307;SIM
2024;4;2024-04;Aveiro;Águeda;Aguada de Cima;NÃO;204;01;0101;010103;SIM
2024;4;2024-04;Aveiro;Albergaria-a-Velha;Angeja;NÃO;132;01;0102;010203;SIM
2024;4;2024-04;Aveiro;Anadia;Avelãs de Cima;SIM;945;01;0103;010305;SIM
2024;4;2024-04;Aveiro;Arouca;Rossas;NÃO;470;01;0104;010415;SIM
2024;4;2024-04;Aveiro;Arouca;União das freguesias de Arouca e Burgo;NÃO;149;01;0104;010421;SIM
2024;4;2024-04;Aveiro;Aveiro;Aradas;NÃO;202;01;0105;010501;SIM
2024;4;2024-04;Aveiro;Mealhada;Luso;SIM;1270;01;0111;011104;SIM
2024;4;2024-04;Aveiro;Vale de Cambra;Arões;NÃO;560;01;0119;011901;SIM
2024;4;2024-04;Braga;Barcelos;Aborim;SIM;368;03;0302;030202;SIM
2024;4;2024-04;Braga;Barcelos;Alvelos;NÃO;38;03;0302;030208;SIM
2024;4;2024-04;Braga;Barcelos;Oliveira;NÃO;255;03;0302;030254;SIM
2024;4;2024-04;Braga;Barcelos;Rio Covo (Santa Eugénia);NÃO;52;03;0302;030265;SIM
2024;4;2024-04;Braga;Barcelos;União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);NÃO;369;03;0302;030293;SIM
2024;4;2024-04;Braga;Braga;Espinho;NÃO;47;03;0303;030312;SIM
2024;4;2024-04;Braga;Celorico de Basto;Vale de Bouro;SIM;113;03;0305;030521;SIM
2024;4;2024-04;Braga;Fafe;São Gens;NÃO;599;03;0307;030728;SIM
2024;4;2024-04;Braga;Guimarães;Aldão;NÃO;15;03;0308;030801;SIM
2024;4;2024-04;Braga;Guimarães;Prazins (Santa Eufémia);SIM;536;03;0308;030842;SIM
2024;4;2024-04;Braga;Guimarães;União das freguesias de Conde e Gandarela;SIM;855;03;0308;030882;SIM
2024;4;2024-04;Braga;Guimarães;União das freguesias de Prazins Santo Tirso e Corvite;NÃO;441;03;0308;030885;SIM
2024;4;2024-04;Braga;Terras de Bouro;Carvalheira;NÃO;10;03;0310;031004;SIM
2024;4;2024-04;Braga;Terras de Bouro;Valdosende;NÃO;25;03;0310;031015;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Pousada de Saramagos;SIM;507;03;0312;031232;SIM
2024;4;2024-04;Bragança;Alfândega da Fé;União das freguesias de Agrobom, Saldonha e Vale Pereiro;NÃO;14;04;0401;040121;SIM
2024;4;2024-04;Bragança;Bragança;São Pedro de Sarracenos;NÃO;152;04;0402;040244;SIM
2024;4;2024-04;Bragança;Carrazeda de Ansiães;Parambos;SIM;210;04;0403;040311;SIM
2024;4;2024-04;Bragança;Macedo de Cavaleiros;Arcas;SIM;131;04;0405;040503;SIM
2024;4;2024-04;Bragança;Macedo de Cavaleiros;Olmos;SIM;38;04;0405;040523;SIM
2024;4;2024-04;Bragança;Mirandela;São Pedro Velho;SIM;217;04;0407;040727;SIM
2024;4;2024-04;Bragança;Mirandela;Vale de Asnes;NÃO;34;04;0407;040731;SIM
2024;4;2024-04;Bragança;Mirandela;União das freguesias de Avidagos, Navalho e Pereira;SIM;245;04;0407;040739;SIM
2024;4;2024-04;Bragança;Mogadouro;Castelo Branco;NÃO;47;04;0408;040807;SIM
2024;4;2024-04;Bragança;Mogadouro;União das freguesias de Vilarinho dos Galegos e Ventozelo;SIM;307;04;0408;040832;SIM
2024;4;2024-04;Bragança;Vinhais;Candedo;NÃO;54;04;0412;041203;SIM
2024;4;2024-04;Bragança;Vinhais;Vila Boa de Ousilhão;SIM;142;04;0412;041229;SIM
2024;4;2024-04;Castelo Branco;Covilhã;União das freguesias de Cantar-Galo e Vila do Carvalho;SIM;2128;05;0503;050333;SIM
2024;4;2024-04;Castelo Branco;Covilhã;União das freguesias de Casegas e Ourondo;SIM;405;05;0503;050334;SIM
2024;4;2024-04;Castelo Branco;Covilhã;União das freguesias de Peso e Vales do Rio;SIM;926;05;0503;050336;SIM
2024;4;2024-04;Castelo Branco;Idanha-a-Nova;Rosmaninhal;SIM;794;05;0505;050512;SIM
2024;4;2024-04;Castelo Branco;Oleiros;Cambas;SIM;208;05;0506;050603;SIM
2024;4;2024-04;Castelo Branco;Oleiros;Mosteiro;SIM;215;05;0506;050607;SIM
2024;4;2024-04;Coimbra;Arganil;Pombeiro da Beira;NÃO;461;06;0601;060113;SIM
2024;4;2024-04;Coimbra;Cantanhede;Tocha;NÃO;1316;06;0602;060214;SIM
2024;4;2024-04;Coimbra;Coimbra;União das freguesias de Taveiro, Ameal e Arzila;NÃO;130;06;0603;060340;SIM
2024;4;2024-04;Évora;Arraiolos;União das freguesias de São Gregório e Santa Justa;NÃO;68;07;0702;070209;SIM
2024;4;2024-04;Évora;Reguengos de Monsaraz;Monsaraz;NÃO;88;07;0711;071103;SIM
2024;4;2024-04;Évora;Reguengos de Monsaraz;Reguengos de Monsaraz;NÃO;206;07;0711;071104;SIM
2024;4;2024-04;Évora;Vila Viçosa;Nossa Senhora da Conceição e São Bartolomeu;NÃO;151;07;0714;071406;SIM
2024;4;2024-04;Faro;Albufeira;Albufeira e Olhos de Água;NÃO;3680;08;0801;080106;SIM
2024;4;2024-04;Faro;Alcoutim;Martim Longo;NÃO;495;08;0802;080203;SIM
2024;4;2024-04;Faro;Monchique;Marmelete;NÃO;291;08;0809;080902;SIM
2024;4;2024-04;Faro;Tavira;União das freguesias de Conceição e Cabanas de Tavira;SIM;5559;08;0814;081410;SIM
2024;4;2024-04;Faro;Vila do Bispo;Vila do Bispo e Raposeira;NÃO;118;08;0815;081506;SIM
2024;4;2024-04;Guarda;Fornos de Algodres;Muxagata;NÃO;8;09;0905;090511;SIM
2024;4;2024-04;Guarda;Gouveia;Vila Nova de Tazem;NÃO;65;09;0906;090621;SIM
2024;4;2024-04;Guarda;Gouveia;União das freguesias de Moimenta da Serra e Vinhó;SIM;730;09;0906;090627;SIM
2024;4;2024-04;Guarda;Guarda;Gonçalo Bocas;SIM;144;09;0907;090721;SIM
2024;4;2024-04;Guarda;Mêda;Coriscada;SIM;271;09;0909;090905;SIM
2024;4;2024-04;Guarda;Seia;Vila Cova à Coelheira;SIM;31;09;0912;091228;SIM
2024;4;2024-04;Guarda;Vila Nova de Foz Côa;Castelo Melhor;SIM;106;09;0914;091402;SIM
2024;4;2024-04;Leiria;Alcobaça;Benedita;NÃO;254;10;1001;100105;SIM
2024;4;2024-04;Leiria;Alcobaça;Cela;NÃO;246;10;1001;100106;SIM
2024;4;2024-04;Leiria;Caldas da Rainha;Nadadouro;NÃO;63;10;1006;100608;SIM
2024;4;2024-04;Leiria;Leiria;Caranguejeira;SIM;1717;10;1009;100907;SIM
2024;4;2024-04;Leiria;Leiria;União das freguesias de Monte Real e Carvide;SIM;3421;10;1009;100935;SIM
2024;4;2024-04;Lisboa;Alenquer;Meca;NÃO;32;11;1101;110107;SIM
2024;4;2024-04;Lisboa;Lisboa;Santa Clara;NÃO;520;11;1106;110664;SIM
2024;4;2024-04;Lisboa;Lourinhã;União das freguesias de Miragaia e Marteleira;SIM;1956;11;1108;110813;SIM
2024;4;2024-04;Lisboa;Oeiras;União das freguesias de Carnaxide e Queijas;SIM;17465;11;1110;111013;SIM
2024;4;2024-04;Lisboa;Amadora;Águas Livres;SIM;21400;11;1115;111513;SIM
2024;4;2024-04;Portalegre;Campo Maior;São João Baptista;SIM;2205;12;1204;120403;SIM
2024;4;2024-04;Porto;Lousada;Torno;SIM;1270;13;1305;130525;SIM
2024;4;2024-04;Porto;Paredes;Beire;SIM;831;13;1310;131004;SIM
2024;4;2024-04;Porto;Paredes;Paredes;NÃO;499;13;1310;131025;SIM
2024;4;2024-04;Porto;Penafiel;Recezinhos (São Mamede);SIM;621;13;1311;131132;SIM
2024;4;2024-04;Porto;Penafiel;Lagares e Figueira;SIM;641;13;1311;131142;SIM
2024;4;2024-04;Porto;Santo Tirso;União das freguesias de Carreira e Refojos de Riba de Ave;SIM;347;13;1314;131435;SIM
2024;4;2024-04;Porto;Vila do Conde;Mindelo;SIM;2786;13;1316;131616;SIM
2024;4;2024-04;Santarém;Alcanena;Bugalhos;SIM;426;14;1402;140202;SIM
2024;4;2024-04;Santarém;Almeirim;Almeirim;NÃO;464;14;1403;140301;SIM
2024;4;2024-04;Santarém;Santarém;Amiais de Baixo;SIM;958;14;1416;141607;SIM
2024;4;2024-04;Santarém;Tomar;Asseiceira;SIM;1405;14;1418;141802;SIM
2024;4;2024-04;Setúbal;Moita;União das freguesias de Gaio-Rosário e Sarilhos Pequenos;NÃO;35;15;1506;150608;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Couto;NÃO;29;16;1601;160109;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Senharei;NÃO;54;16;1601;160144;SIM
2024;4;2024-04;Viana do Castelo;Monção;União das freguesias de Mazedo e Cortes;NÃO;167;16;1604;160436;SIM
2024;4;2024-04;Viana do Castelo;Paredes de Coura;Cunha;NÃO;11;16;1605;160507;SIM
2024;4;2024-04;Viana do Castelo;Ponte da Barca;Sampriz;SIM;250;16;1606;160619;SIM
2024;4;2024-04;Viana do Castelo;Ponte da Barca;Vade (São Pedro);NÃO;19;16;1606;160623;SIM
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Labruja;SIM;271;16;1607;160729;SIM
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Seara;NÃO;14;16;1607;160745;SIM
2024;4;2024-04;Viana do Castelo;Valença;União das freguesias de São Julião e Silva;SIM;205;16;1608;160819;SIM
2024;4;2024-04;Viana do Castelo;Vila Nova de Cerveira;União das freguesias de Vila Nova de Cerveira e Lovelhe;SIM;1594;16;1610;161019;SIM
2024;4;2024-04;Vila Real;Alijó;Pinhão;SIM;183;17;1701;170109;SIM
2024;4;2024-04;Vila Real;Alijó;Vila Verde;SIM;149;17;1701;170117;SIM
2024;4;2024-04;Vila Real;Chaves;Curalha;SIM;262;17;1703;170310;SIM
2024;4;2024-04;Vila Real;Mesão Frio;Vila Marim;NÃO;131;17;1704;170407;SIM
2024;4;2024-04;Vila Real;Montalegre;Salto;NÃO;803;17;1706;170626;SIM
2024;4;2024-04;Vila Real;Peso da Régua;Sedielos;NÃO;98;17;1708;170809;SIM
2024;4;2024-04;Vila Real;Vila Real;Mateus;SIM;1934;17;1714;171415;SIM
2024;4;2024-04;Vila Real;Vila Real;Vila Marim;SIM;633;17;1714;171429;SIM
2024;4;2024-04;Viseu;Armamar;Aldeias;NÃO;11;18;1801;180101;SIM
2024;4;2024-04;Viseu;Castro daire;Monteiras;NÃO;328;18;1803;180314;SIM
2024;4;2024-04;Viseu;Lamego;Avões;SIM;283;18;1805;180502;SIM
2024;4;2024-04;Viseu;Lamego;Britiande;SIM;732;18;1805;180504;SIM
2024;4;2024-04;Viseu;Moimenta da Beira;União das freguesias de Peva e Segões;NÃO;53;18;1807;180723;SIM
2024;4;2024-04;Viseu;Penedono;Castainço;NÃO;21;18;1812;181203;SIM
2024;4;2024-04;Viseu;Resende;São Cipriano;SIM;139;18;1813;181312;SIM
2024;4;2024-04;Viseu;Santa Comba Dão;Pinheiro de Ázere;SIM;530;18;1814;181403;SIM
2024;4;2024-04;Viseu;Sátão;Ferreira de Aves;SIM;1606;18;1817;181704;SIM
2024;4;2024-04;Viseu;Sernancelhe;União das freguesias de Ferreirim e Macieira;SIM;215;18;1818;181818;SIM
2024;4;2024-04;Viseu;Viseu;São Pedro de France;NÃO;540;18;1823;182329;SIM
2024;4;2024-04;Viseu;Viseu;União das freguesias de Faíl e Vila Chã de Sá;SIM;827;18;1823;182338;SIM
2024;4;2024-04;Viseu;Vouzela;Fornelo do Monte;SIM;208;18;1824;182407;SIM
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Trofa, Segadães e Lamas do Vouga;NÃO;151;01;0101;010126;SIM
2024;1;2024-01;Aveiro;Aveiro;Santa Joana;NÃO;113;01;0105;010513;SIM
2024;1;2024-01;Beja;Alvito;Alvito;NÃO;87;02;0203;020301;SIM
2024;1;2024-01;Beja;Mértola;Mértola;NÃO;202;02;0209;020904;SIM
2024;1;2024-01;Beja;Odemira;São Salvador e Santa Maria;NÃO;296;02;0211;021120;SIM
2024;1;2024-01;Beja;Ourique;União das freguesias de Garvão e Santa Luzia;SIM;715;02;0212;021207;SIM
2024;1;2024-01;Braga;Barcelos;Roriz;SIM;453;03;0302;030264;SIM
2024;1;2024-01;Braga;Barcelos;União das freguesias de Gamil e Midões;NÃO;273;03;0302;030299;SIM
2024;1;2024-01;Braga;Barcelos;União das freguesias de Vila Cova e Feitos;NÃO;228;03;0302;0302FH;SIM
2024;1;2024-01;Braga;Braga;Priscos;NÃO;248;03;0303;030336;SIM
2024;1;2024-01;Braga;Braga;União das freguesias de Cabreiros e Passos (São Julião);SIM;495;03;0303;030366;SIM
2024;1;2024-01;Braga;Braga;União das freguesias de Merelim (São Pedro) e Frossos;SIM;1134;03;0303;030375;SIM
2024;1;2024-01;Braga;Guimarães;Sande (São Martinho);NÃO;54;03;0308;030858;SIM
2024;1;2024-01;Braga;Póvoa de Lanhoso;Covelas;NÃO;25;03;0309;030906;SIM
2024;1;2024-01;Braga;Póvoa de Lanhoso;União das freguesias de Verim, Friande e Ajude;NÃO;220;03;0309;030935;SIM
2024;1;2024-01;Braga;Vila Nova de Famalicão;União das freguesias de Vila Nova de Famalicão e Calendário;NÃO;469;03;0312;031260;SIM
2024;1;2024-01;Braga;Vila Verde;Cervães;NÃO;369;03;0313;031309;SIM
2024;1;2024-01;Braga;Vizela;União das freguesias de Tagilde e Vizela (São Paio);NÃO;59;03;0314;031409;SIM
2024;1;2024-01;Bragança;Mirandela;União das freguesias de Avantos e Romeu;NÃO;134;04;0407;040738;SIM
2024;1;2024-01;Bragança;Vila Flor;Seixo de Manhoses;NÃO;15;04;0410;041013;SIM
2024;1;2024-01;Bragança;Vinhais;Vale das Fontes;SIM;245;04;0412;041227;SIM
2024;1;2024-01;Castelo Branco;Belmonte;União das freguesias de Belmonte e Colmeal da Torre;SIM;2559;05;0501;050106;SIM
2024;1;2024-01;Castelo Branco;Castelo Branco;Alcains;SIM;3146;05;0502;050201;SIM
2024;1;2024-01;Castelo Branco;Oleiros;Cambas;NÃO;233;05;0506;050603;SIM
2024;1;2024-01;Castelo Branco;Oleiros;Sobral;NÃO;99;05;0506;050611;SIM
2024;1;2024-01;Castelo Branco;Penamacor;Meimoa;NÃO;80;05;0507;050708;SIM
2024;1;2024-01;Castelo Branco;Proença-a-Nova;União das freguesias de Sobreira Formosa e Alvito da Beira;NÃO;1209;05;0508;050808;SIM
2024;1;2024-01;Castelo Branco;Sertã;Várzea dos Cavaleiros;NÃO;156;05;0509;050914;SIM
2024;1;2024-01;Coimbra;Figueira da Foz;Quiaios;NÃO;1557;06;0605;060524;SIM
2024;1;2024-01;Coimbra;Lousã;União das freguesias de Lousã e Vilarinho;NÃO;269;06;0607;060708;SIM
2024;1;2024-01;Coimbra;Montemor-o-Velho;União das freguesias de Abrunheira, Verride e Vila Nova da Barca;SIM;486;06;0610;061015;SIM
2024;1;2024-01;Coimbra;Oliveira do Hospital;Avô;SIM;211;06;0611;061103;SIM
2024;1;2024-01;Coimbra;Oliveira do Hospital;União das freguesias de Lagos da Beira e Lajeosa;SIM;333;06;0611;061123;SIM
2024;1;2024-01;Coimbra;Soure;Soure;NÃO;247;06;0615;061509;SIM
2024;1;2024-01;Évora;Arraiolos;União das freguesias de São Gregório e Santa Justa;NÃO;69;07;0702;070209;SIM
2024;1;2024-01;Évora;Évora;Canaviais;NÃO;152;07;0705;070515;SIM
2024;1;2024-01;Évora;Montemor-o-Novo;Ciborro;SIM;443;07;0706;070607;SIM
2024;1;2024-01;Faro;Castro Marim;Altura;SIM;3507;08;0804;080404;SIM
2024;1;2024-01;Faro;Silves;União das freguesias de Alcantarilha e Pêra;NÃO;548;08;0813;081309;SIM
2024;1;2024-01;Faro;Tavira;Cachopo;NÃO;502;08;0814;081401;SIM
2024;1;2024-01;Faro;Tavira;União das freguesias de Luz de Tavira e Santo Estêvão;NÃO;1523;08;0814;081411;SIM
2024;1;2024-01;Guarda;Aguiar da Beira;Forninhos;SIM;182;09;0901;090107;SIM
2024;1;2024-01;Guarda;Gouveia;Vila Nova de Tazem;SIM;1242;09;0906;090621;SIM
2024;1;2024-01;Guarda;Guarda;Valhelhas;NÃO;263;09;0907;090747;SIM
2024;1;2024-01;Guarda;Sabugal;Aldeia do Bispo;SIM;276;09;0911;091102;SIM
2024;1;2024-01;Guarda;Sabugal;Bismula;NÃO;11;09;0911;091111;SIM
2024;1;2024-01;Guarda;Sabugal;Cerdeira;SIM;71;09;0911;091113;SIM
2024;1;2024-01;Guarda;Trancoso;União das freguesias de Freches e Torres;NÃO;113;09;0913;091330;SIM
2024;1;2024-01;Guarda;Vila Nova de Foz Côa;Muxagata;SIM;98;09;0914;091410;SIM
2024;1;2024-01;Leiria;Leiria;União das freguesias de Marrazes e Barosa;NÃO;509;10;1009;100934;SIM
2024;1;2024-01;Lisboa;Lisboa;Areeiro;SIM;13948;11;1106;110655;SIM
2024;1;2024-01;Lisboa;Loures;União das freguesias de Moscavide e Portela;NÃO;466;11;1107;110726;SIM
2024;1;2024-01;Lisboa;Sintra;Rio de Mouro;SIM;14376;11;1111;111108;SIM
2024;1;2024-01;Portalegre;Nisa;União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;NÃO;185;12;1212;121212;SIM
2024;1;2024-01;Porto;Felgueiras;Pombeiro de Ribavizela;SIM;748;13;1303;130315;SIM
2024;1;2024-01;Porto;Penafiel;Cabeça Santa;SIM;447;13;1311;131104;SIM
2024;1;2024-01;Porto;Póvoa de Varzim;União das freguesias da Póvoa de Varzim, Beiriz e Argivai;SIM;24151;13;1313;131315;SIM
2024;1;2024-01;Santarém;Chamusca;Ulme;NÃO;182;14;1407;140704;SIM
2024;1;2024-01;Santarém;Santarém;União das freguesias de Casével e Vaqueiros;SIM;403;14;1416;141631;SIM
2024;1;2024-01;Santarém;Santarém;União das freguesias da cidade de Santarém;SIM;18498;14;1416;141633;SIM
2024;1;2024-01;Santarém;Ourém;Fátima;NÃO;479;14;1421;142106;SIM
2024;1;2024-01;Santarém;Ourém;Fátima;SIM;8469;14;1421;142106;SIM
2024;1;2024-01;Setúbal;Montijo;Canha;SIM;867;15;1507;150701;SIM
2024;1;2024-01;Viana do Castelo;Arcos de Valdevez;União das freguesias de Eiras e Mei;NÃO;44;16;1601;160155;SIM
2024;1;2024-01;Viana do Castelo;Valença;Friestas;SIM;101;16;1608;160806;SIM
2024;1;2024-01;Viana do Castelo;Viana do Castelo;Vila Franca;SIM;605;16;1609;160935;SIM
2024;1;2024-01;Viana do Castelo;Viana do Castelo;Vila de Punhe;SIM;1212;16;1609;160938;SIM
2024;1;2024-01;Vila Real;Alijó;São Mamede de Ribatua;NÃO;53;17;1701;170114;SIM
2024;1;2024-01;Vila Real;Boticas;Dornelas;SIM;223;17;1702;170210;SIM
2024;1;2024-01;Vila Real;Chaves;Planalto de Monforte (União das freguesias de Oucidres e Bobadela);NÃO;129;17;1703;170353;SIM
2024;1;2024-01;Vila Real;Chaves;União das freguesias de Travancas e Roriz;SIM;135;17;1703;170360;SIM
2024;1;2024-01;Vila Real;Mondim de Basto;Vilar de Ferreiros;NÃO;68;17;1705;170508;SIM
2024;1;2024-01;Vila Real;Montalegre;União das freguesias de Vilar de Perdizes e Meixide;NÃO;352;17;1706;170643;SIM
2024;1;2024-01;Vila Real;Vila Real;Torgueda;NÃO;287;17;1714;171426;SIM
2024;1;2024-01;Viseu;Carregal do Sal;Beijós;SIM;677;18;1802;180201;SIM
2024;1;2024-01;Viseu;Moimenta da Beira;Cabaços;SIM;254;18;1807;180706;SIM
2024;1;2024-01;Viseu;Moimenta da Beira;Moimenta da Beira;NÃO;118;18;1807;180710;SIM
2024;1;2024-01;Viseu;Santa Comba Dão;São Joaninho;NÃO;131;18;1814;181405;SIM
2024;1;2024-01;Viseu;São Pedro do Sul;União das freguesias de São Martinho das Moitas e Covas do Rio;SIM;414;18;1816;181622;SIM
2024;1;2024-01;Viseu;São Pedro do Sul;União das freguesias de São Pedro do Sul, Várzea e Baiões;NÃO;239;18;1816;181623;SIM
2024;1;2024-01;Viseu;Sátão;União das freguesias de Romãs, Decermilo e Vila Longa;SIM;633;18;1817;181714;SIM
2024;1;2024-01;Viseu;Sernancelhe;Carregal;SIM;354;18;1818;181802;SIM
2024;1;2024-01;Viseu;Tabuaço;Longa;NÃO;18;18;1819;181908;SIM
2024;1;2024-01;Viseu;Viseu;Viseu;NÃO;822;18;1823;182341;SIM
2024;2;2024-02;Aveiro;Arouca;Santa Eulália;SIM;768;01;0104;010416;SIM
2024;2;2024-02;Aveiro;Oliveira de Azeméis;Loureiro;NÃO;12;01;0113;011304;SIM
2024;2;2024-02;Beja;Almodôvar;Aldeia dos Fernandes;NÃO;26;02;0202;020208;SIM
2024;2;2024-02;Beja;Mértola;Santana de Cambas;SIM;935;02;0209;020905;SIM
2024;2;2024-02;Beja;Moura;Póvoa de São Miguel;SIM;652;02;0210;021002;SIM
2024;2;2024-02;Braga;Braga;Figueiredo;SIM;333;03;0303;030315;SIM
2024;2;2024-02;Braga;Braga;União das freguesias de Vilaça e Fradelos;SIM;461;03;0303;030381;SIM
2024;2;2024-02;Braga;Guimarães;Candoso (São Martinho);NÃO;43;03;0308;030857;SIM
2024;2;2024-02;Braga;Vieira do Minho;Salamonde;NÃO;57;03;0311;031115;SIM
2024;2;2024-02;Braga;Vieira do Minho;Salamonde;SIM;277;03;0311;031115;SIM
2024;2;2024-02;Braga;Vila Nova de Famalicão;Fradelos;NÃO;542;03;0312;031215;SIM
2024;2;2024-02;Braga;Vila Nova de Famalicão;Requião;SIM;1310;03;0312;031233;SIM
2024;2;2024-02;Braga;Vila Nova de Famalicão;Ribeirão;NÃO;248;03;0312;031235;SIM
2024;2;2024-02;Braga;Vila Verde;Dossãos;NÃO;58;03;0313;031313;SIM
2024;2;2024-02;Bragança;Bragança;Mós;NÃO;134;04;0402;040224;SIM
2024;2;2024-02;Bragança;Macedo de Cavaleiros;Talhas;SIM;91;04;0405;040530;SIM
2024;2;2024-02;Bragança;Torre de Moncorvo;Castedo;SIM;157;04;0409;040906;SIM
2024;2;2024-02;Bragança;Vila Flor;União das freguesias de Valtorno e Mourão;NÃO;170;04;0410;041022;SIM
2024;2;2024-02;Bragança;Vimioso;Vilar Seco;NÃO;13;04;0411;041113;SIM
2024;2;2024-02;Bragança;Vinhais;Vale das Fontes;SIM;246;04;0412;041227;SIM
2024;2;2024-02;Castelo Branco;Sertã;Troviscal;SIM;431;05;0509;050913;SIM
2024;2;2024-02;Castelo Branco;Sertã;União das freguesias de Cumeada e Marmeleiro;SIM;367;05;0509;050916;SIM
2024;2;2024-02;Coimbra;Cantanhede;União das freguesias de Sepins e Bolho;SIM;372;06;0602;060223;SIM
2024;2;2024-02;Coimbra;Lousã;União das freguesias de Foz de Arouce e Casal de Ermio;NÃO;151;06;0607;060707;SIM
2024;2;2024-02;Coimbra;Mira;Seixo;SIM;722;06;0608;060802;SIM
2024;2;2024-02;Coimbra;Miranda do Corvo;União das freguesias de Semide e Rio Vide;NÃO;376;06;0609;060906;SIM
2024;2;2024-02;Coimbra;Oliveira do Hospital;Alvoco das Várzeas;NÃO;177;06;0611;061102;SIM
2024;2;2024-02;Évora;Estremoz;União das freguesias de Estremoz (Santa Maria e Santo André);NÃO;621;07;0704;070414;SIM
2024;2;2024-02;Évora;Mora;Brotas;SIM;183;07;0707;070701;SIM
2024;2;2024-02;Faro;Loulé;Quarteira;NÃO;15772;08;0808;080805;SIM
2024;2;2024-02;Guarda;Almeida;União das freguesias de Miuzela e Porto de Ovelha;SIM;565;09;0902;090236;SIM
2024;2;2024-02;Guarda;Fornos de Algodres;Figueiró da Granja;NÃO;9;09;0905;090504;SIM
2024;2;2024-02;Guarda;Trancoso;Moreira de Rei;SIM;445;09;0913;091312;SIM
2024;2;2024-02;Guarda;Trancoso;União das freguesias de Freches e Torres;NÃO;103;09;0913;091330;SIM
2024;2;2024-02;Guarda;Vila Nova de Foz Côa;Seixas;SIM;77;09;0914;091415;SIM
2024;2;2024-02;Leiria;Pombal;Abiul;NÃO;571;10;1015;101501;SIM
2024;2;2024-02;Lisboa;Arruda dos Vinhos;S. Tiago dos Velhos;SIM;718;11;1102;110204;SIM
2024;2;2024-02;Lisboa;Mafra;Encarnação;SIM;2220;11;1109;110904;SIM
2024;2;2024-02;Lisboa;Oeiras;Porto Salvo;NÃO;359;11;1110;111009;SIM
2024;2;2024-02;Portalegre;Fronteira;Cabeço de Vide;NÃO;46;12;1208;120801;SIM
2024;2;2024-02;Portalegre;Marvão;São Salvador da Aramenha;NÃO;430;12;1210;121004;SIM
2024;2;2024-02;Portalegre;Ponte de Sor;Galveias;SIM;681;12;1213;121301;SIM
2024;2;2024-02;Porto;Felgueiras;Airães;NÃO;251;13;1303;130302;SIM
2024;2;2024-02;Porto;Gondomar;União das freguesias de Fânzeres e São Pedro da Cova;SIM;6621;13;1304;130413;SIM
2024;2;2024-02;Porto;Marco de Canaveses;Alpendorada, Várzea e Torrão;SIM;3324;13;1307;130732;SIM
2024;2;2024-02;Porto;Paços de Ferreira;Seroa;NÃO;128;13;1309;130916;SIM
2024;2;2024-02;Santarém;Almeirim;Almeirim;SIM;7691;14;1403;140301;SIM
2024;2;2024-02;Santarém;Ferreira do Zêzere;Chãos;SIM;477;14;1411;141104;SIM
2024;2;2024-02;Santarém;Rio Maior;Rio Maior;NÃO;429;14;1414;141408;SIM
2024;2;2024-02;Santarém;Santarém;Almoster;SIM;772;14;1416;141606;SIM
